"","doc_id","paragraph_id","sentence_id","sentence","token_id","token","lemma","upos","xpos","feats","head_token_id","dep_rel","deps","misc","jobdesc_id","source"
"6225","doc1",1,2,"IN ADDITION, COLLABORATE WITH OUR COUNTERPARTS IN THE BANK ON OPPORTUNITIES FOR INNOVATION IN ADVANCED ANALYTICS AND DATA SCIENCE."",","2","ADDITION","Addition","PROPN","NNP","Number=Sing","0","root",NA,"SpaceAfter=No",17,"Indeed"
"6227","doc1",1,2,"IN ADDITION, COLLABORATE WITH OUR COUNTERPARTS IN THE BANK ON OPPORTUNITIES FOR INNOVATION IN ADVANCED ANALYTICS AND DATA SCIENCE."",","4","COLLABORATE","collaborate","PROPN","NNP","Number=Sing","2","conj",NA,NA,17,"Indeed"
"6230","doc1",1,2,"IN ADDITION, COLLABORATE WITH OUR COUNTERPARTS IN THE BANK ON OPPORTUNITIES FOR INNOVATION IN ADVANCED ANALYTICS AND DATA SCIENCE."",","7","COUNTERPARTS","Counterpart","NOUN","NN","Number=Sing","4","nmod",NA,NA,17,"Indeed"
"6233","doc1",1,2,"IN ADDITION, COLLABORATE WITH OUR COUNTERPARTS IN THE BANK ON OPPORTUNITIES FOR INNOVATION IN ADVANCED ANALYTICS AND DATA SCIENCE."",","10","BANK","Bank","PROPN","NNP","Number=Sing","7","nmod",NA,NA,17,"Indeed"
"6235","doc1",1,2,"IN ADDITION, COLLABORATE WITH OUR COUNTERPARTS IN THE BANK ON OPPORTUNITIES FOR INNOVATION IN ADVANCED ANALYTICS AND DATA SCIENCE."",","12","OPPORTUNITIES","opportunity","PROPN","NNP","Number=Sing","2","nmod",NA,NA,17,"Indeed"
"6237","doc1",1,2,"IN ADDITION, COLLABORATE WITH OUR COUNTERPARTS IN THE BANK ON OPPORTUNITIES FOR INNOVATION IN ADVANCED ANALYTICS AND DATA SCIENCE."",","14","INNOVATION","innovation","PROPN","NNP","Number=Sing","12","nmod",NA,NA,17,"Indeed"
"6239","doc1",1,2,"IN ADDITION, COLLABORATE WITH OUR COUNTERPARTS IN THE BANK ON OPPORTUNITIES FOR INNOVATION IN ADVANCED ANALYTICS AND DATA SCIENCE."",","16","ADVANCED","advanced","PROPN","NNP","Number=Sing","14","nmod",NA,NA,17,"Indeed"
"6240","doc1",1,2,"IN ADDITION, COLLABORATE WITH OUR COUNTERPARTS IN THE BANK ON OPPORTUNITIES FOR INNOVATION IN ADVANCED ANALYTICS AND DATA SCIENCE."",","17","ANALYTICS","ANALYTICS","PROPN","NNP","Number=Sing","16","flat",NA,NA,17,"Indeed"
"6242","doc1",1,2,"IN ADDITION, COLLABORATE WITH OUR COUNTERPARTS IN THE BANK ON OPPORTUNITIES FOR INNOVATION IN ADVANCED ANALYTICS AND DATA SCIENCE."",","19","DATA","data","PROPN","NNP","Number=Sing","20","compound",NA,NA,17,"Indeed"
"6243","doc1",1,2,"IN ADDITION, COLLABORATE WITH OUR COUNTERPARTS IN THE BANK ON OPPORTUNITIES FOR INNOVATION IN ADVANCED ANALYTICS AND DATA SCIENCE."",","20","SCIENCE","science","PROPN","NNP","Number=Sing","16","conj",NA,"SpaceAfter=No",17,"Indeed"
"6251","doc1",1,3,"""WORKS WITHIN A TEAM OF DATA SCIENCE ASSOCIATES AND LEVERAGES PROGRAMMING LANGUAGES, TOOLS, AND TECHNIQUES (ML, NLP, AI) TO PROVIDE VIABLE SOLUTIONS FOR BUSINESS NEEDS."",","5","TEAM","team","NOUN","NN","Number=Sing","2","obl",NA,NA,17,"Indeed"
"6253","doc1",1,3,"""WORKS WITHIN A TEAM OF DATA SCIENCE ASSOCIATES AND LEVERAGES PROGRAMMING LANGUAGES, TOOLS, AND TECHNIQUES (ML, NLP, AI) TO PROVIDE VIABLE SOLUTIONS FOR BUSINESS NEEDS."",","7","DATA","data","PROPN","NNP","Number=Sing","9","compound",NA,NA,17,"Indeed"
"6254","doc1",1,3,"""WORKS WITHIN A TEAM OF DATA SCIENCE ASSOCIATES AND LEVERAGES PROGRAMMING LANGUAGES, TOOLS, AND TECHNIQUES (ML, NLP, AI) TO PROVIDE VIABLE SOLUTIONS FOR BUSINESS NEEDS."",","8","SCIENCE","Science","PROPN","NNP","Number=Sing","9","compound",NA,NA,17,"Indeed"
"6255","doc1",1,3,"""WORKS WITHIN A TEAM OF DATA SCIENCE ASSOCIATES AND LEVERAGES PROGRAMMING LANGUAGES, TOOLS, AND TECHNIQUES (ML, NLP, AI) TO PROVIDE VIABLE SOLUTIONS FOR BUSINESS NEEDS."",","9","ASSOCIATES","associate","NOUN","NNS","Number=Plur","5","nmod",NA,NA,17,"Indeed"
"6257","doc1",1,3,"""WORKS WITHIN A TEAM OF DATA SCIENCE ASSOCIATES AND LEVERAGES PROGRAMMING LANGUAGES, TOOLS, AND TECHNIQUES (ML, NLP, AI) TO PROVIDE VIABLE SOLUTIONS FOR BUSINESS NEEDS."",","11","LEVERAGES","Leverage","NOUN","NNS","Number=Plur","9","conj",NA,NA,17,"Indeed"
"6259","doc1",1,3,"""WORKS WITHIN A TEAM OF DATA SCIENCE ASSOCIATES AND LEVERAGES PROGRAMMING LANGUAGES, TOOLS, AND TECHNIQUES (ML, NLP, AI) TO PROVIDE VIABLE SOLUTIONS FOR BUSINESS NEEDS."",","13","LANGUAGES","language","NOUN","NNS","Number=Plur","12","obj",NA,"SpaceAfter=No",17,"Indeed"
"6261","doc1",1,3,"""WORKS WITHIN A TEAM OF DATA SCIENCE ASSOCIATES AND LEVERAGES PROGRAMMING LANGUAGES, TOOLS, AND TECHNIQUES (ML, NLP, AI) TO PROVIDE VIABLE SOLUTIONS FOR BUSINESS NEEDS."",","15","TOOLS","tool","NOUN","NNS","Number=Plur","13","conj",NA,"SpaceAfter=No",17,"Indeed"
"6264","doc1",1,3,"""WORKS WITHIN A TEAM OF DATA SCIENCE ASSOCIATES AND LEVERAGES PROGRAMMING LANGUAGES, TOOLS, AND TECHNIQUES (ML, NLP, AI) TO PROVIDE VIABLE SOLUTIONS FOR BUSINESS NEEDS."",","18","TECHNIQUES","technique","PROPN","NNP","Number=Sing","13","conj",NA,NA,17,"Indeed"
"6266","doc1",1,3,"""WORKS WITHIN A TEAM OF DATA SCIENCE ASSOCIATES AND LEVERAGES PROGRAMMING LANGUAGES, TOOLS, AND TECHNIQUES (ML, NLP, AI) TO PROVIDE VIABLE SOLUTIONS FOR BUSINESS NEEDS."",","20","ML","ML","PROPN","NNP","Number=Sing","27","nsubj",NA,"SpaceAfter=No",17,"Indeed"
"6268","doc1",1,3,"""WORKS WITHIN A TEAM OF DATA SCIENCE ASSOCIATES AND LEVERAGES PROGRAMMING LANGUAGES, TOOLS, AND TECHNIQUES (ML, NLP, AI) TO PROVIDE VIABLE SOLUTIONS FOR BUSINESS NEEDS."",","22","NLP","NLP","PROPN","NNP","Number=Sing","20","conj",NA,"SpaceAfter=No",17,"Indeed"
"6270","doc1",1,3,"""WORKS WITHIN A TEAM OF DATA SCIENCE ASSOCIATES AND LEVERAGES PROGRAMMING LANGUAGES, TOOLS, AND TECHNIQUES (ML, NLP, AI) TO PROVIDE VIABLE SOLUTIONS FOR BUSINESS NEEDS."",","24","AI","ai","PROPN","NNP","Number=Sing","20","conj",NA,"SpaceAfter=No",17,"Indeed"
"6274","doc1",1,3,"""WORKS WITHIN A TEAM OF DATA SCIENCE ASSOCIATES AND LEVERAGES PROGRAMMING LANGUAGES, TOOLS, AND TECHNIQUES (ML, NLP, AI) TO PROVIDE VIABLE SOLUTIONS FOR BUSINESS NEEDS."",","28","VIABLE","viable","ADJ","JJ","Degree=Pos","29","amod",NA,NA,17,"Indeed"
"6275","doc1",1,3,"""WORKS WITHIN A TEAM OF DATA SCIENCE ASSOCIATES AND LEVERAGES PROGRAMMING LANGUAGES, TOOLS, AND TECHNIQUES (ML, NLP, AI) TO PROVIDE VIABLE SOLUTIONS FOR BUSINESS NEEDS."",","29","SOLUTIONS","solution","NOUN","NNS","Number=Plur","27","obj",NA,NA,17,"Indeed"
"6277","doc1",1,3,"""WORKS WITHIN A TEAM OF DATA SCIENCE ASSOCIATES AND LEVERAGES PROGRAMMING LANGUAGES, TOOLS, AND TECHNIQUES (ML, NLP, AI) TO PROVIDE VIABLE SOLUTIONS FOR BUSINESS NEEDS."",","31","BUSINESS","Business","PROPN","NNP","Number=Sing","32","compound",NA,NA,17,"Indeed"
"6278","doc1",1,3,"""WORKS WITHIN A TEAM OF DATA SCIENCE ASSOCIATES AND LEVERAGES PROGRAMMING LANGUAGES, TOOLS, AND TECHNIQUES (ML, NLP, AI) TO PROVIDE VIABLE SOLUTIONS FOR BUSINESS NEEDS."",","32","NEEDS.","NEEDS.","PROPN","NNP","Number=Sing","29","nmod",NA,"SpaceAfter=No",17,"Indeed"
"6283","doc1",1,4,"""RESEARCHES NEW DEVELOPMENTS AND TECHNOLOGIES IN THE DATA SCIENCE INDUSTRY TO PROVIDE INSIGHTS, GUIDANCE, AND KNOWLEDGE SHARING TO BUILD AND INCREASE AWARENESS ACROSS THE BANK."",","3","NEW","new","ADJ","JJ","Degree=Pos","4","amod",NA,NA,17,"Indeed"
"6284","doc1",1,4,"""RESEARCHES NEW DEVELOPMENTS AND TECHNOLOGIES IN THE DATA SCIENCE INDUSTRY TO PROVIDE INSIGHTS, GUIDANCE, AND KNOWLEDGE SHARING TO BUILD AND INCREASE AWARENESS ACROSS THE BANK."",","4","DEVELOPMENTS","development","NOUN","NNS","Number=Plur","2","obj",NA,NA,17,"Indeed"
"6286","doc1",1,4,"""RESEARCHES NEW DEVELOPMENTS AND TECHNOLOGIES IN THE DATA SCIENCE INDUSTRY TO PROVIDE INSIGHTS, GUIDANCE, AND KNOWLEDGE SHARING TO BUILD AND INCREASE AWARENESS ACROSS THE BANK."",","6","TECHNOLOGIES","technology","NOUN","NNS","Number=Plur","4","conj",NA,NA,17,"Indeed"
"6289","doc1",1,4,"""RESEARCHES NEW DEVELOPMENTS AND TECHNOLOGIES IN THE DATA SCIENCE INDUSTRY TO PROVIDE INSIGHTS, GUIDANCE, AND KNOWLEDGE SHARING TO BUILD AND INCREASE AWARENESS ACROSS THE BANK."",","9","DATA","data","PROPN","NNP","Number=Sing","11","compound",NA,NA,17,"Indeed"
"6290","doc1",1,4,"""RESEARCHES NEW DEVELOPMENTS AND TECHNOLOGIES IN THE DATA SCIENCE INDUSTRY TO PROVIDE INSIGHTS, GUIDANCE, AND KNOWLEDGE SHARING TO BUILD AND INCREASE AWARENESS ACROSS THE BANK."",","10","SCIENCE","Science","PROPN","NNP","Number=Sing","11","compound",NA,NA,17,"Indeed"
"6291","doc1",1,4,"""RESEARCHES NEW DEVELOPMENTS AND TECHNOLOGIES IN THE DATA SCIENCE INDUSTRY TO PROVIDE INSIGHTS, GUIDANCE, AND KNOWLEDGE SHARING TO BUILD AND INCREASE AWARENESS ACROSS THE BANK."",","11","INDUSTRY","industry","PROPN","NNP","Number=Sing","4","nmod",NA,NA,17,"Indeed"
"6294","doc1",1,4,"""RESEARCHES NEW DEVELOPMENTS AND TECHNOLOGIES IN THE DATA SCIENCE INDUSTRY TO PROVIDE INSIGHTS, GUIDANCE, AND KNOWLEDGE SHARING TO BUILD AND INCREASE AWARENESS ACROSS THE BANK."",","14","INSIGHTS","insights","PROPN","NNP","Number=Sing","13","obj",NA,"SpaceAfter=No",17,"Indeed"
"6296","doc1",1,4,"""RESEARCHES NEW DEVELOPMENTS AND TECHNOLOGIES IN THE DATA SCIENCE INDUSTRY TO PROVIDE INSIGHTS, GUIDANCE, AND KNOWLEDGE SHARING TO BUILD AND INCREASE AWARENESS ACROSS THE BANK."",","16","GUIDANCE","guidance","PROPN","NNP","Number=Sing","13","conj",NA,"SpaceAfter=No",17,"Indeed"
"6299","doc1",1,4,"""RESEARCHES NEW DEVELOPMENTS AND TECHNOLOGIES IN THE DATA SCIENCE INDUSTRY TO PROVIDE INSIGHTS, GUIDANCE, AND KNOWLEDGE SHARING TO BUILD AND INCREASE AWARENESS ACROSS THE BANK."",","19","KNOWLEDGE","knowledge","PROPN","NNP","Number=Sing","2","conj",NA,NA,17,"Indeed"
"6302","doc1",1,4,"""RESEARCHES NEW DEVELOPMENTS AND TECHNOLOGIES IN THE DATA SCIENCE INDUSTRY TO PROVIDE INSIGHTS, GUIDANCE, AND KNOWLEDGE SHARING TO BUILD AND INCREASE AWARENESS ACROSS THE BANK."",","22","BUILD","build","PROPN","NNP","Number=Sing","20","obl",NA,NA,17,"Indeed"
"6304","doc1",1,4,"""RESEARCHES NEW DEVELOPMENTS AND TECHNOLOGIES IN THE DATA SCIENCE INDUSTRY TO PROVIDE INSIGHTS, GUIDANCE, AND KNOWLEDGE SHARING TO BUILD AND INCREASE AWARENESS ACROSS THE BANK."",","24","INCREASE","increase","PROPN","NNP","Number=Sing","26","compound",NA,NA,17,"Indeed"
"6305","doc1",1,4,"""RESEARCHES NEW DEVELOPMENTS AND TECHNOLOGIES IN THE DATA SCIENCE INDUSTRY TO PROVIDE INSIGHTS, GUIDANCE, AND KNOWLEDGE SHARING TO BUILD AND INCREASE AWARENESS ACROSS THE BANK."",","25","AWARENESS","awareness","PROPN","NNP","Number=Sing","24","flat",NA,NA,17,"Indeed"
"6306","doc1",1,4,"""RESEARCHES NEW DEVELOPMENTS AND TECHNOLOGIES IN THE DATA SCIENCE INDUSTRY TO PROVIDE INSIGHTS, GUIDANCE, AND KNOWLEDGE SHARING TO BUILD AND INCREASE AWARENESS ACROSS THE BANK."",","26","ACROSS","across","PROPN","NNP","Number=Sing","22","conj",NA,NA,17,"Indeed"
"6308","doc1",1,4,"""RESEARCHES NEW DEVELOPMENTS AND TECHNOLOGIES IN THE DATA SCIENCE INDUSTRY TO PROVIDE INSIGHTS, GUIDANCE, AND KNOWLEDGE SHARING TO BUILD AND INCREASE AWARENESS ACROSS THE BANK."",","28","BANK","Bank","PROPN","NNP","Number=Sing","20","obj",NA,"SpaceAfter=No",17,"Indeed"
"6313","doc1",1,5,"""PROMOTES AND INTEGRATES BEST PRACTICES IN DATA SCIENCE AND ADHERES TO ESTABLISHED WORK STANDARDS."",","2","PROMOTES","Promote","NOUN","NNS","Number=Plur","0","root",NA,NA,17,"Indeed"
"6315","doc1",1,5,"""PROMOTES AND INTEGRATES BEST PRACTICES IN DATA SCIENCE AND ADHERES TO ESTABLISHED WORK STANDARDS."",","4","INTEGRATES","Integrates","NOUN","NNS","Number=Plur","2","conj",NA,NA,17,"Indeed"
"6316","doc1",1,5,"""PROMOTES AND INTEGRATES BEST PRACTICES IN DATA SCIENCE AND ADHERES TO ESTABLISHED WORK STANDARDS."",","5","BEST","best","ADJ","JJS","Degree=Sup","6","amod",NA,NA,17,"Indeed"
"6317","doc1",1,5,"""PROMOTES AND INTEGRATES BEST PRACTICES IN DATA SCIENCE AND ADHERES TO ESTABLISHED WORK STANDARDS."",","6","PRACTICES","practice","NOUN","NNS","Number=Plur","2","conj",NA,NA,17,"Indeed"
"6319","doc1",1,5,"""PROMOTES AND INTEGRATES BEST PRACTICES IN DATA SCIENCE AND ADHERES TO ESTABLISHED WORK STANDARDS."",","8","DATA","data","PROPN","NNP","Number=Sing","9","compound",NA,NA,17,"Indeed"
"6320","doc1",1,5,"""PROMOTES AND INTEGRATES BEST PRACTICES IN DATA SCIENCE AND ADHERES TO ESTABLISHED WORK STANDARDS."",","9","SCIENCE","science","PROPN","NNP","Number=Sing","6","nmod",NA,NA,17,"Indeed"
"6322","doc1",1,5,"""PROMOTES AND INTEGRATES BEST PRACTICES IN DATA SCIENCE AND ADHERES TO ESTABLISHED WORK STANDARDS."",","11","ADHERES","ADHERES","PROPN","NNP","Number=Sing","9","conj",NA,NA,17,"Indeed"
"6324","doc1",1,5,"""PROMOTES AND INTEGRATES BEST PRACTICES IN DATA SCIENCE AND ADHERES TO ESTABLISHED WORK STANDARDS."",","13","ESTABLISHED","establish","PROPN","NNP","Number=Sing","15","compound",NA,NA,17,"Indeed"
"6325","doc1",1,5,"""PROMOTES AND INTEGRATES BEST PRACTICES IN DATA SCIENCE AND ADHERES TO ESTABLISHED WORK STANDARDS."",","14","WORK","work","PROPN","NNP","Number=Sing","15","compound",NA,NA,17,"Indeed"
"6326","doc1",1,5,"""PROMOTES AND INTEGRATES BEST PRACTICES IN DATA SCIENCE AND ADHERES TO ESTABLISHED WORK STANDARDS."",","15","STANDARDS.","STANDARDS.","PROPN","NNP","Number=Sing","11","nmod",NA,"SpaceAfter=No",17,"Indeed"
"6331","doc1",1,6,"""UTILIZES DEEP LEARNING, MACHINE LEARNING, AND DATA MINING TECHNIQUES."",","3","DEEP","deep","PROPN","NNP","Number=Sing","4","compound",NA,NA,17,"Indeed"
"6332","doc1",1,6,"""UTILIZES DEEP LEARNING, MACHINE LEARNING, AND DATA MINING TECHNIQUES."",","4","LEARNING","learning","PROPN","NNP","Number=Sing","0","root",NA,"SpaceAfter=No",17,"Indeed"
"6334","doc1",1,6,"""UTILIZES DEEP LEARNING, MACHINE LEARNING, AND DATA MINING TECHNIQUES."",","6","MACHINE","machine","PROPN","NNP","Number=Sing","7","compound",NA,NA,17,"Indeed"
"6335","doc1",1,6,"""UTILIZES DEEP LEARNING, MACHINE LEARNING, AND DATA MINING TECHNIQUES."",","7","LEARNING","learning","PROPN","NNP","Number=Sing","4","conj",NA,"SpaceAfter=No",17,"Indeed"
"6338","doc1",1,6,"""UTILIZES DEEP LEARNING, MACHINE LEARNING, AND DATA MINING TECHNIQUES."",","10","DATA","Daof","PROPN","NNP","Number=Sing","11","compound",NA,NA,17,"Indeed"
"6339","doc1",1,6,"""UTILIZES DEEP LEARNING, MACHINE LEARNING, AND DATA MINING TECHNIQUES."",","11","MINING","mining","PROPN","NNP","Number=Sing","4","conj",NA,NA,17,"Indeed"
"6340","doc1",1,6,"""UTILIZES DEEP LEARNING, MACHINE LEARNING, AND DATA MINING TECHNIQUES."",","12","TECHNIQUES","technique","PROPN","NNP","Number=Sing","4","flat",NA,"SpaceAfter=No",17,"Indeed"
"6345","doc1",1,7,"""STRONG EXPERIENCE WITH DATA SCIENCE DELIVERABLES INCLUDING MODEL DEVELOPMENT, PROTOTYPING, AND MODEL CALIBRATION TO MEET BUSINESS NEEDS."",","2","STRONG","strong","PROPN","NNP","Number=Sing","3","compound",NA,NA,17,"Indeed"
"6346","doc1",1,7,"""STRONG EXPERIENCE WITH DATA SCIENCE DELIVERABLES INCLUDING MODEL DEVELOPMENT, PROTOTYPING, AND MODEL CALIBRATION TO MEET BUSINESS NEEDS."",","3","EXPERIENCE","experience","PROPN","NNP","Number=Sing","0","root",NA,NA,17,"Indeed"
"6348","doc1",1,7,"""STRONG EXPERIENCE WITH DATA SCIENCE DELIVERABLES INCLUDING MODEL DEVELOPMENT, PROTOTYPING, AND MODEL CALIBRATION TO MEET BUSINESS NEEDS."",","5","DATA","data","PROPN","NNP","Number=Sing","7","compound",NA,NA,17,"Indeed"
"6349","doc1",1,7,"""STRONG EXPERIENCE WITH DATA SCIENCE DELIVERABLES INCLUDING MODEL DEVELOPMENT, PROTOTYPING, AND MODEL CALIBRATION TO MEET BUSINESS NEEDS."",","6","SCIENCE","science","PROPN","NNP","Number=Sing","7","compound",NA,NA,17,"Indeed"
"6350","doc1",1,7,"""STRONG EXPERIENCE WITH DATA SCIENCE DELIVERABLES INCLUDING MODEL DEVELOPMENT, PROTOTYPING, AND MODEL CALIBRATION TO MEET BUSINESS NEEDS."",","7","DELIVERABLES","DELIVERABLES","PROPN","NNP","Number=Sing","10","compound",NA,NA,17,"Indeed"
"6351","doc1",1,7,"""STRONG EXPERIENCE WITH DATA SCIENCE DELIVERABLES INCLUDING MODEL DEVELOPMENT, PROTOTYPING, AND MODEL CALIBRATION TO MEET BUSINESS NEEDS."",","8","INCLUDING","include","PROPN","NNP","Number=Sing","10","compound",NA,NA,17,"Indeed"
"6352","doc1",1,7,"""STRONG EXPERIENCE WITH DATA SCIENCE DELIVERABLES INCLUDING MODEL DEVELOPMENT, PROTOTYPING, AND MODEL CALIBRATION TO MEET BUSINESS NEEDS."",","9","MODEL","model","PROPN","NNP","Number=Sing","10","compound",NA,NA,17,"Indeed"
"6353","doc1",1,7,"""STRONG EXPERIENCE WITH DATA SCIENCE DELIVERABLES INCLUDING MODEL DEVELOPMENT, PROTOTYPING, AND MODEL CALIBRATION TO MEET BUSINESS NEEDS."",","10","DEVELOPMENT","development","PROPN","NNP","Number=Sing","3","nmod",NA,"SpaceAfter=No",17,"Indeed"
"6355","doc1",1,7,"""STRONG EXPERIENCE WITH DATA SCIENCE DELIVERABLES INCLUDING MODEL DEVELOPMENT, PROTOTYPING, AND MODEL CALIBRATION TO MEET BUSINESS NEEDS."",","12","PROTOTYPING","Prototyping","PROPN","NNP","Number=Sing","3","conj",NA,"SpaceAfter=No",17,"Indeed"
"6358","doc1",1,7,"""STRONG EXPERIENCE WITH DATA SCIENCE DELIVERABLES INCLUDING MODEL DEVELOPMENT, PROTOTYPING, AND MODEL CALIBRATION TO MEET BUSINESS NEEDS."",","15","MODEL","model","PROPN","NNP","Number=Sing","16","compound",NA,NA,17,"Indeed"
"6359","doc1",1,7,"""STRONG EXPERIENCE WITH DATA SCIENCE DELIVERABLES INCLUDING MODEL DEVELOPMENT, PROTOTYPING, AND MODEL CALIBRATION TO MEET BUSINESS NEEDS."",","16","CALIBRATION","Calibration","PROPN","NNP","Number=Sing","3","conj",NA,NA,17,"Indeed"
"6361","doc1",1,7,"""STRONG EXPERIENCE WITH DATA SCIENCE DELIVERABLES INCLUDING MODEL DEVELOPMENT, PROTOTYPING, AND MODEL CALIBRATION TO MEET BUSINESS NEEDS."",","18","MEET","meet","PROPN","NNP","Number=Sing","16","nmod",NA,NA,17,"Indeed"
"6362","doc1",1,7,"""STRONG EXPERIENCE WITH DATA SCIENCE DELIVERABLES INCLUDING MODEL DEVELOPMENT, PROTOTYPING, AND MODEL CALIBRATION TO MEET BUSINESS NEEDS."",","19","BUSINESS","Business","PROPN","NNP","Number=Sing","20","compound",NA,NA,17,"Indeed"
"6363","doc1",1,7,"""STRONG EXPERIENCE WITH DATA SCIENCE DELIVERABLES INCLUDING MODEL DEVELOPMENT, PROTOTYPING, AND MODEL CALIBRATION TO MEET BUSINESS NEEDS."",","20","NEEDS.","NEEDS.","PROPN","NNP","Number=Sing","18","flat",NA,"SpaceAfter=No",17,"Indeed"
"6368","doc1",1,8,"""DEMONSTRATED EXPERIENCE WITH MAINTENANCE OF MODEL PERFORMANCE AND EVALUATION OF NEWLY TRAINED MODELS."",","3","EXPERIENCE","experience","PROPN","NNP","Number=Sing","2","obj",NA,NA,17,"Indeed"
"6370","doc1",1,8,"""DEMONSTRATED EXPERIENCE WITH MAINTENANCE OF MODEL PERFORMANCE AND EVALUATION OF NEWLY TRAINED MODELS."",","5","MAINTENANCE","maintenance","PROPN","NNP","Number=Sing","2","obl",NA,NA,17,"Indeed"
"6372","doc1",1,8,"""DEMONSTRATED EXPERIENCE WITH MAINTENANCE OF MODEL PERFORMANCE AND EVALUATION OF NEWLY TRAINED MODELS."",","7","MODEL","model","PROPN","NNP","Number=Sing","5","nmod",NA,NA,17,"Indeed"
"6373","doc1",1,8,"""DEMONSTRATED EXPERIENCE WITH MAINTENANCE OF MODEL PERFORMANCE AND EVALUATION OF NEWLY TRAINED MODELS."",","8","PERFORMANCE","performance","PROPN","NNP","Number=Sing","7","flat",NA,NA,17,"Indeed"
"6375","doc1",1,8,"""DEMONSTRATED EXPERIENCE WITH MAINTENANCE OF MODEL PERFORMANCE AND EVALUATION OF NEWLY TRAINED MODELS."",","10","EVALUATION","evaluation","PROPN","NNP","Number=Sing","7","conj",NA,NA,17,"Indeed"
"6377","doc1",1,8,"""DEMONSTRATED EXPERIENCE WITH MAINTENANCE OF MODEL PERFORMANCE AND EVALUATION OF NEWLY TRAINED MODELS."",","12","NEWLY","newly","PROPN","NNP","Number=Sing","13","compound",NA,NA,17,"Indeed"
"6378","doc1",1,8,"""DEMONSTRATED EXPERIENCE WITH MAINTENANCE OF MODEL PERFORMANCE AND EVALUATION OF NEWLY TRAINED MODELS."",","13","TRAINED","trained","PROPN","NNP","Number=Sing","14","compound",NA,NA,17,"Indeed"
"6379","doc1",1,8,"""DEMONSTRATED EXPERIENCE WITH MAINTENANCE OF MODEL PERFORMANCE AND EVALUATION OF NEWLY TRAINED MODELS."",","14","MODELS","model","PROPN","NNP","Number=Sing","10","flat",NA,"SpaceAfter=No",17,"Indeed"
"6384","doc1",1,9,"""DEMONSTRATED EXPERIENCE BUILDING AND OPTIMIZING BIG DATA PIPELINES."",","2","DEMONSTRATED","demonstrate","PROPN","NNP","Number=Sing","3","compound",NA,NA,17,"Indeed"
"6385","doc1",1,9,"""DEMONSTRATED EXPERIENCE BUILDING AND OPTIMIZING BIG DATA PIPELINES."",","3","EXPERIENCE","experience","PROPN","NNP","Number=Sing","4","compound",NA,NA,17,"Indeed"
"6386","doc1",1,9,"""DEMONSTRATED EXPERIENCE BUILDING AND OPTIMIZING BIG DATA PIPELINES."",","4","BUILDING","building","PROPN","NNP","Number=Sing","0","root",NA,NA,17,"Indeed"
"6388","doc1",1,9,"""DEMONSTRATED EXPERIENCE BUILDING AND OPTIMIZING BIG DATA PIPELINES."",","6","OPTIMIZING","OPTIMIZING","PROPN","NNP","Number=Sing","9","compound",NA,NA,17,"Indeed"
"6389","doc1",1,9,"""DEMONSTRATED EXPERIENCE BUILDING AND OPTIMIZING BIG DATA PIPELINES."",","7","BIG","BIG","PROPN","NNP","Number=Sing","9","compound",NA,NA,17,"Indeed"
"6390","doc1",1,9,"""DEMONSTRATED EXPERIENCE BUILDING AND OPTIMIZING BIG DATA PIPELINES."",","8","DATA","data","PROPN","NNP","Number=Sing","9","compound",NA,NA,17,"Indeed"
"6391","doc1",1,9,"""DEMONSTRATED EXPERIENCE BUILDING AND OPTIMIZING BIG DATA PIPELINES."",","9","PIPELINES.","PIPELINES.","PROPN","NNP","Number=Sing","4","conj",NA,"SpaceAfter=No",17,"Indeed"
"6398","doc1",1,10,"""DEMONSTRATED EXPERIENCE DESIGNING DATA AND ANALYTICAL STRATEGIES AS WELL AS COMMUNICATING THE VISION TO BUSINESS STAKEHOLDERS IN SUPPORT OF THE DATA ANALYTICS AND DATA SCIENCE PRACTICE LEAD."",","5","DATA","data","PROPN","NNP","Number=Sing","8","compound",NA,NA,17,"Indeed"
"6400","doc1",1,10,"""DEMONSTRATED EXPERIENCE DESIGNING DATA AND ANALYTICAL STRATEGIES AS WELL AS COMMUNICATING THE VISION TO BUSINESS STAKEHOLDERS IN SUPPORT OF THE DATA ANALYTICS AND DATA SCIENCE PRACTICE LEAD."",","7","ANALYTICAL","analytical","PROPN","NNP","Number=Sing","5","conj",NA,NA,17,"Indeed"
"6401","doc1",1,10,"""DEMONSTRATED EXPERIENCE DESIGNING DATA AND ANALYTICAL STRATEGIES AS WELL AS COMMUNICATING THE VISION TO BUSINESS STAKEHOLDERS IN SUPPORT OF THE DATA ANALYTICS AND DATA SCIENCE PRACTICE LEAD."",","8","STRATEGIES","strategy","PROPN","NNP","Number=Sing","4","obj",NA,NA,17,"Indeed"
"6407","doc1",1,10,"""DEMONSTRATED EXPERIENCE DESIGNING DATA AND ANALYTICAL STRATEGIES AS WELL AS COMMUNICATING THE VISION TO BUSINESS STAKEHOLDERS IN SUPPORT OF THE DATA ANALYTICS AND DATA SCIENCE PRACTICE LEAD."",","14","VISION","vision","NOUN","NN","Number=Sing","12","obj",NA,NA,17,"Indeed"
